_id,active,createdDate,lastLogin,role,signUpSource,state
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d1d08f142f11dd18884c,True,2021-01-06 15:05:52.484000+00:00,2021-01-06 15:05:52.717000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff5d15aeb7c7d12096d91a2,True,2021-01-06 15:03:54.680000+00:00,2021-01-06 15:08:10.009000+00:00,consumer,Email,WI
5ff7264e8f142f11dd189504,True,2021-01-07 15:18:38.596000+00:00,2021-01-07 15:20:26.821000+00:00,consumer,Email,WI
5ff7401ceb7c7d31ca8a46e0,True,2021-01-07 17:08:44.072000+00:00,2021-01-07 17:08:44.352000+00:00,consumer,Email,WI
5ff73bea8f142f3276c3e84a,True,2021-01-07 16:50:50.206000+00:00,2021-01-07 16:50:50.255000+00:00,consumer,Email,WI
5ff74f3db3348b11c93361d1,True,2021-01-07 18:13:17.921000+00:00,2021-01-07 18:17:03.217000+00:00,consumer,Email,WI
5ff7264e8f142f11dd189504,True,2021-01-07 15:18:38.596000+00:00,2021-01-07 15:20:26.821000+00:00,consumer,Email,WI
5ff73b90eb7c7d31ca8a452b,True,2021-01-07 16:49:20.959000+00:00,2021-01-07 16:51:07.267000+00:00,consumer,Email,WI
5ff7930fb3348b11c93372a6,True,2021-01-07 23:02:39.759000+00:00,2021-01-07 23:09:54.656000+00:00,consumer,Email,WI
5ff7268eeb7c7d12096da2a9,True,2021-01-07 15:19:42.584000+00:00,2021-01-07 15:19:42.630000+00:00,consumer,Email,WI
5ff7268eeb7c7d12096da2a9,True,2021-01-07 15:19:42.584000+00:00,2021-01-07 15:19:42.630000+00:00,consumer,Email,WI
5ff7264e8f142f11dd189504,True,2021-01-07 15:18:38.596000+00:00,2021-01-07 15:20:26.821000+00:00,consumer,Email,WI
5ff7930fb3348b11c93372a6,True,2021-01-07 23:02:39.759000+00:00,2021-01-07 23:09:54.656000+00:00,consumer,Email,WI
5ff726a0eb7c7d12096da2db,True,2021-01-07 15:20:00.299000+00:00,2021-01-07 15:20:00.353000+00:00,consumer,Email,WI
5ff793dd04929111f6e90c69,True,2021-01-07 23:06:05.503000+00:00,2021-01-07 23:06:05.681000+00:00,consumer,Email,WI
5ff7949eb3348b11c93373d2,True,2021-01-07 23:09:18.699000+00:00,2021-01-07 23:09:18.840000+00:00,consumer,Email,WI
5ff7268c8f142f11dd189579,True,2021-01-07 15:19:40.196000+00:00,2021-01-07 15:19:40.243000+00:00,consumer,Email,WI
5ff73b90eb7c7d31ca8a452b,True,2021-01-07 16:49:20.959000+00:00,2021-01-07 16:51:07.267000+00:00,consumer,Email,WI
5ff7264e8f142f11dd189504,True,2021-01-07 15:18:38.596000+00:00,2021-01-07 15:20:26.821000+00:00,consumer,Email,WI
5ff616a68f142f11dd189163,True,2021-01-06 19:59:34.996000+00:00,,consumer,Email,KY
5ff7930fb3348b11c93372a6,True,2021-01-07 23:02:39.759000+00:00,2021-01-07 23:09:54.656000+00:00,consumer,Email,WI
5ff79464b3348b11c933738b,True,2021-01-07 23:08:20.153000+00:00,2021-01-07 23:08:20.301000+00:00,consumer,Email,WI
5ff8c241b3348b11c93379fc,True,2021-01-08 20:36:17.626000+00:00,2021-01-08 20:36:17.831000+00:00,consumer,Email,WI
5ff8ce8504929111f6e913cb,True,2021-01-08 21:28:37.743000+00:00,2021-01-08 21:29:59.411000+00:00,consumer,Email,WI
5ff8ce8504929111f6e913cb,True,2021-01-08 21:28:37.743000+00:00,2021-01-08 21:29:59.411000+00:00,consumer,Email,WI
5ff873d1b3348b11c9337716,True,2021-01-08 15:01:37.348000+00:00,2021-01-08 15:03:21.259000+00:00,consumer,Email,WI
5ff873ef04929111f6e910f0,True,2021-01-08 15:02:07.604000+00:00,2021-01-08 15:02:07.655000+00:00,consumer,Email,WI
5ff8c4e8b3348b11c9337a11,True,2021-01-08 20:47:36.724000+00:00,2021-01-08 20:47:37.088000+00:00,consumer,Email,WI
5ff873d1b3348b11c9337716,True,2021-01-08 15:01:37.348000+00:00,2021-01-08 15:03:21.259000+00:00,consumer,Email,WI
5ff8da28b3348b11c9337ac6,True,2021-01-08 22:18:16.844000+00:00,2021-01-08 22:19:49.939000+00:00,consumer,Email,WI
5ff8da7db3348b11c9337b6a,True,2021-01-08 22:19:41.689000+00:00,2021-01-08 22:19:41.738000+00:00,consumer,Email,WI
5ff873ddb3348b11c9337733,True,2021-01-08 15:01:49.160000+00:00,2021-01-08 15:01:49.202000+00:00,consumer,Email,WI
5ff8a11db3348b11c93378aa,True,2021-01-08 18:14:53.734000+00:00,2021-01-08 18:14:53.928000+00:00,consumer,Email,WI
5ff873d1b3348b11c9337716,True,2021-01-08 15:01:37.348000+00:00,2021-01-08 15:03:21.259000+00:00,consumer,Email,WI
5ff873d1b3348b11c9337716,True,2021-01-08 15:01:37.348000+00:00,2021-01-08 15:03:21.259000+00:00,consumer,Email,WI
5ff873d1b3348b11c9337716,True,2021-01-08 15:01:37.348000+00:00,2021-01-08 15:03:21.259000+00:00,consumer,Email,WI
5ff8ce8504929111f6e913cb,True,2021-01-08 21:28:37.743000+00:00,2021-01-08 21:29:59.411000+00:00,consumer,Email,WI
5ff8d634b3348b11c9337aa4,True,2021-01-08 22:01:24.238000+00:00,2021-01-08 22:01:24.518000+00:00,consumer,Email,WI
5ff8da28b3348b11c9337ac6,True,2021-01-08 22:18:16.844000+00:00,2021-01-08 22:19:49.939000+00:00,consumer,Email,WI
5ff8c330b3348b11c9337a04,True,2021-01-08 20:40:16.722000+00:00,2021-01-08 20:40:16.933000+00:00,consumer,Email,WI
5ff873ddb3348b11c9337733,True,2021-01-08 15:01:49.160000+00:00,2021-01-08 15:01:49.202000+00:00,consumer,Email,WI
5ff8da7eb3348b11c9337b72,True,2021-01-08 22:19:42.704000+00:00,2021-01-08 22:19:42.749000+00:00,consumer,Email,WI
5ffcb47d04929111f6e9256c,True,2021-01-11 20:26:37.225000+00:00,2021-01-11 20:28:21.430000+00:00,consumer,Email,WI
5ffc8ff9b3348b11c9338896,True,2021-01-11 17:50:49.527000+00:00,2021-01-11 17:50:49.567000+00:00,consumer,Email,WI
5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11.890000+00:00,2021-01-11 17:50:56.750000+00:00,consumer,Email,WI
5ffc9001b3348b11c93388b6,True,2021-01-11 17:50:57.375000+00:00,2021-01-11 17:50:57.415000+00:00,consumer,Email,WI
5ffc8ff9b3348b11c9338896,True,2021-01-11 17:50:49.527000+00:00,2021-01-11 17:50:49.567000+00:00,consumer,Email,WI
5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11.890000+00:00,2021-01-11 17:50:56.750000+00:00,consumer,Email,WI
5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11.890000+00:00,2021-01-11 17:50:56.750000+00:00,consumer,Email,WI
5ffc8ff9b3348b11c9338896,True,2021-01-11 17:50:49.527000+00:00,2021-01-11 17:50:49.567000+00:00,consumer,Email,WI
5ffc8ff9b3348b11c9338896,True,2021-01-11 17:50:49.527000+00:00,2021-01-11 17:50:49.567000+00:00,consumer,Email,WI
5ffcb4bc04929111f6e92608,True,2021-01-11 20:27:40.225000+00:00,2021-01-11 20:27:40.265000+00:00,consumer,Email,WI
5ffc9d87b3348b11c9338920,True,2021-01-11 18:48:39.076000+00:00,2021-01-11 18:50:13.461000+00:00,consumer,Email,WI
5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11.890000+00:00,2021-01-11 17:50:56.750000+00:00,consumer,Email,WI
5ffc9d87b3348b11c9338920,True,2021-01-11 18:48:39.076000+00:00,2021-01-11 18:50:13.461000+00:00,consumer,Email,WI
5ffcb47d04929111f6e9256c,True,2021-01-11 20:26:37.225000+00:00,2021-01-11 20:28:21.430000+00:00,consumer,Email,WI
5ffc9d87b3348b11c9338920,True,2021-01-11 18:48:39.076000+00:00,2021-01-11 18:50:13.461000+00:00,consumer,Email,WI
5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11.890000+00:00,2021-01-11 17:50:56.750000+00:00,consumer,Email,WI
5ffcb4bc04929111f6e92608,True,2021-01-11 20:27:40.225000+00:00,2021-01-11 20:27:40.265000+00:00,consumer,Email,WI
5ffc8f9704929111f6e922bf,True,2021-01-11 17:49:11.890000+00:00,2021-01-11 17:50:56.750000+00:00,consumer,Email,WI
5ffc9d9f04929111f6e92456,True,2021-01-11 18:49:03.920000+00:00,2021-01-11 18:49:03.965000+00:00,consumer,Email,WI
5ffca30604929111f6e92525,True,2021-01-11 19:12:06.515000+00:00,2021-01-11 19:12:06.791000+00:00,consumer,Email,WI
5fff0f9804929101d0ab0697,True,2021-01-13 15:19:52.446000+00:00,2021-01-13 15:19:52.678000+00:00,consumer,Email,WI
5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39.070000+00:00,2021-01-13 15:22:02.153000+00:00,consumer,Email,WI
5fff4beedf9ace121f0c17ea,True,2021-01-13 19:37:18.415000+00:00,2021-01-13 19:41:12.676000+00:00,consumer,Email,WI
5ffe115404929101d0aaebb2,True,2021-01-12 21:15:00.208000+00:00,,consumer,Email,AL
5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38.721000+00:00,2021-01-13 20:23:26.975000+00:00,consumer,Email,WI
5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39.070000+00:00,2021-01-13 15:22:02.153000+00:00,consumer,Email,WI
5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38.721000+00:00,2021-01-13 20:23:26.975000+00:00,consumer,Email,WI
5fff4beedf9ace121f0c17ea,True,2021-01-13 19:37:18.415000+00:00,2021-01-13 19:41:12.676000+00:00,consumer,Email,WI
5ffe115404929101d0aaebb2,True,2021-01-12 21:15:00.208000+00:00,,consumer,Email,AL
5fff26bab3348b03eb45bb22,True,2021-01-13 16:58:34.027000+00:00,2021-01-13 16:58:34.075000+00:00,consumer,Email,WI
5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38.721000+00:00,2021-01-13 20:23:26.975000+00:00,consumer,Email,WI
5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39.070000+00:00,2021-01-13 15:22:02.153000+00:00,consumer,Email,WI
5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38.721000+00:00,2021-01-13 20:23:26.975000+00:00,consumer,Email,WI
5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38.721000+00:00,2021-01-13 20:23:26.975000+00:00,consumer,Email,WI
5fff4c7461ffa811fdb0854c,True,2021-01-13 19:39:32.913000+00:00,2021-01-13 19:39:33.163000+00:00,consumer,Email,WI
5fff26bfb3348b03eb45bb32,True,2021-01-13 16:58:39.411000+00:00,2021-01-13 16:58:39.463000+00:00,consumer,Email,WI
5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38.721000+00:00,2021-01-13 20:23:26.975000+00:00,consumer,Email,WI
5fff0f4fb3348b03eb45abb0,True,2021-01-13 15:18:39.070000+00:00,2021-01-13 15:22:02.153000+00:00,consumer,Email,WI
5fff26f2b3348b03eb45bbb9,True,2021-01-13 16:59:30.518000+00:00,2021-01-13 16:59:30.567000+00:00,consumer,Email,WI
5fff55dabd4dff11dda8f5f1,True,2021-01-13 20:19:38.721000+00:00,2021-01-13 20:23:26.975000+00:00,consumer,Email,WI
6000d4bae2571211db395b9f,True,2021-01-14 23:33:14.861000+00:00,2021-01-14 23:33:14.903000+00:00,consumer,Email,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
6000d46cfb296c121a81b20c,True,2021-01-14 23:31:56.665000+00:00,2021-01-14 23:33:52.701000+00:00,consumer,Email,WI
6000b7aefb296c121a8198b1,True,2021-01-14 21:29:18.188000+00:00,2021-01-14 21:33:22.666000+00:00,consumer,Email,WI
60005709bd4dff11dda90ac1,True,2021-01-14 14:36:57.988000+00:00,2021-01-14 14:36:58.051000+00:00,consumer,Email,WI
6000b7aefb296c121a8198b1,True,2021-01-14 21:29:18.188000+00:00,2021-01-14 21:33:22.666000+00:00,consumer,Email,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
6000b7aefb296c121a8198b1,True,2021-01-14 21:29:18.188000+00:00,2021-01-14 21:33:22.666000+00:00,consumer,Email,WI
5e27526d0bdb6a138c32b556,True,2020-01-21 19:35:09.795000+00:00,,consumer,Google,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
6000d46cfb296c121a81b20c,True,2021-01-14 23:31:56.665000+00:00,2021-01-14 23:33:52.701000+00:00,consumer,Email,WI
6000d4abe2571211db395b5c,True,2021-01-14 23:32:59.197000+00:00,2021-01-14 23:32:59.248000+00:00,consumer,Email,WI
600056d6bd4dff11dda90a3f,True,2021-01-14 14:36:06.157000+00:00,2021-01-14 14:36:06.208000+00:00,consumer,Email,WI
60005704bd4dff11dda90a9d,True,2021-01-14 14:36:52.368000+00:00,2021-01-14 14:36:52.418000+00:00,consumer,Email,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
600056a3f7e5b011fce897b0,True,2021-01-14 14:35:15.207000+00:00,2021-01-14 14:37:10.767000+00:00,consumer,Email,WI
60005709bd4dff11dda90ac1,True,2021-01-14 14:36:57.988000+00:00,2021-01-14 14:36:58.051000+00:00,consumer,Email,WI
6002475cfb296c121a81b98d,True,2021-01-16 01:54:36.571000+00:00,,consumer,Email,WI
60024f24e257124ec6b99a13,True,2021-01-16 02:27:49.345000+00:00,,consumer,Email,WI
60037329e257124ec6b99eeb,True,2021-01-16 23:13:45.574000+00:00,,consumer,Email,WI
6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55.938000+00:00,,consumer,Email,AL
6002541ae257124ec6b99a3a,True,2021-01-16 02:48:58.736000+00:00,,consumer,Email,WI
6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55.938000+00:00,,consumer,Email,AL
600258dafb296c4ef805d9b7,True,2021-01-16 03:09:14.959000+00:00,,consumer,Email,WI
60025c65fb296c4ef805d9e6,True,2021-01-16 03:24:21.980000+00:00,,consumer,Email,WI
60037005e257124ec6b99ec2,True,2021-01-16 23:00:21.504000+00:00,,consumer,Email,WI
60025c65fb296c4ef805d9e6,True,2021-01-16 03:24:21.980000+00:00,,consumer,Email,WI
6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55.938000+00:00,,consumer,Email,AL
6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55.938000+00:00,,consumer,Email,AL
60025c65fb296c4ef805d9e6,True,2021-01-16 03:24:21.980000+00:00,,consumer,Email,WI
6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55.938000+00:00,,consumer,Email,AL
6000b75bbe5fc96dfee1d4d3,True,2021-01-14 21:27:55.938000+00:00,,consumer,Email,AL
60023de5fb296c121a81b955,True,2021-01-16 01:14:13.653000+00:00,,consumer,Email,CO
6002541ae257124ec6b99a3a,True,2021-01-16 02:48:58.736000+00:00,,consumer,Email,WI
60049cdce257124ec6b9a353,True,2021-01-17 20:23:56.994000+00:00,,consumer,Email,WI
60025fe0e257124ec6b99a87,True,2021-01-16 03:39:13.154000+00:00,,consumer,Email,WI
600498c4e257124ec6b9a331,True,2021-01-17 20:06:29.321000+00:00,,consumer,Email,WI
6004a5d3fb296c4ef805e256,True,2021-01-17 21:02:11.432000+00:00,,consumer,Email,WI
60037a94fb296c4ef805ddbe,True,2021-01-16 23:45:25.319000+00:00,,consumer,Email,WI
600495c3fb296c4ef805e1fc,True,2021-01-17 19:53:39.356000+00:00,,consumer,Email,WI
6004a965e257124ec6b9a39f,True,2021-01-17 21:17:25.327000+00:00,,consumer,Email,WI
6007464b6e64691717e8c1f0,True,2021-01-19 20:51:23.347000+00:00,2021-01-19 20:55:08.492000+00:00,consumer,Email,WI
6007464b6e64691717e8c1f0,True,2021-01-19 20:51:23.347000+00:00,2021-01-19 20:55:08.492000+00:00,consumer,Email,WI
600741d06e6469120a787853,True,2021-01-19 20:32:17+00:00,2021-01-19 20:39:03.299000+00:00,consumer,Email,WI
600748196e64691717e8d4f0,True,2021-01-19 20:59:05.175000+00:00,2021-01-19 21:02:42.824000+00:00,consumer,Email,WI
